date,primary_market,secondary_market,price
2013-12-05,4.49,,4.49
2013-12-06,4.7,,4.7
2013-12-09,4.65,,4.65
2013-12-10,4.8,,4.8
2013-12-11,,,4.8
2013-12-12,4.77,,4.77
2013-12-13,4.84,,4.84
2013-12-16,4.69,,4.69
2013-12-17,4.7,,4.7
2013-12-18,,,4.7
2013-12-19,,,4.7
2013-12-20,,,4.7
2013-12-23,,,4.7
2013-12-27,,,4.7
2013-12-30,,,4.7
2014-01-02,,,4.7
2014-01-03,,,4.7
2014-01-06,,,4.7
2014-01-07,4.65,,4.65
2014-01-08,4.69,,4.69
2014-01-09,4.56,,4.56
2014-01-10,4.45,,4.45
2014-01-13,4.52,,4.52
2014-01-14,4.73,,4.73
2014-01-15,,,4.73
2014-01-16,5.01,,5.01
2014-01-17,5.04,,5.04
2014-01-20,5.05,,5.05
2014-01-21,4.93,,4.93
2014-01-22,,,4.93
2014-01-23,5.02,,5.02
2014-01-24,4.97,,4.97
2014-01-27,5.34,,5.34
2014-01-28,5.47,,5.47
2014-01-29,,,5.47
2014-01-30,5.55,,5.55
2014-01-31,5.6,,5.6
2014-02-03,5.48,,5.48
2014-02-04,5.93,,5.93
2014-02-05,5.97,,5.97
2014-02-06,6.01,,6.01
2014-02-07,6.45,,6.45
2014-02-10,6.34,,6.34
2014-02-11,6.3,,6.3
2014-02-12,,,6.3
2014-02-13,6.21,,6.21
2014-02-14,6.31,,6.31
2014-02-17,6.7,,6.7
2014-02-18,6.74,,6.74
2014-02-19,,,6.74
2014-02-20,6.92,,6.92
2014-02-21,6.85,,6.85
2014-02-24,7.1,,7.1
2014-02-25,6.85,,6.85
2014-02-26,,,6.85
2014-02-27,6.47,,6.47
2014-02-28,6.83,,6.83
2014-03-03,6.97,,6.97
2014-03-04,6.65,,6.65
2014-03-05,6.89,,6.89
2014-03-06,6.71,,6.71
2014-03-07,6.72,,6.72
2014-03-10,6.93,,6.93
2014-03-11,6.81,,6.81
2014-03-12,,,6.81
2014-03-13,6.51,,6.51
2014-03-14,6.19,,6.19
2014-03-17,6.15,,6.15
2014-03-18,6.0,,6.0
2014-03-19,,,6.0
2014-03-20,6.0,,6.0
2014-03-21,6.1,,6.1
2014-03-24,6.08,,6.08
2014-03-25,5.8,,5.8
2014-03-26,,,5.8
2014-03-27,5.35,,5.35
2014-03-28,5.1,,5.1
2014-03-31,4.17,,4.17
2014-04-01,4.9,,4.9
2014-04-02,,,4.9
2014-04-03,4.6,,4.6
2014-04-04,4.75,,4.75
2014-04-07,4.72,,4.72
2014-04-08,5.03,,5.03
2014-04-09,,,5.03
2014-04-10,5.0,,5.0
2014-04-11,5.26,,5.26
2014-04-14,5.3,,5.3
2014-04-15,5.23,,5.23
2014-04-16,,,5.23
2014-04-17,5.46,,5.46
2014-04-22,5.62,,5.62
2014-04-23,,,5.62
2014-04-24,5.77,,5.77
2014-04-25,5.52,,5.52
2014-04-28,5.21,,5.21
2014-04-29,5.39,,5.39
2014-04-30,,,5.39
2014-05-02,5.28,,5.28
2014-05-05,5.03,,5.03
2014-05-06,5.25,,5.25
2014-05-07,,,5.25
2014-05-08,5.09,,5.09
2014-05-09,5.1,,5.1
2014-05-12,5.28,,5.28
2014-05-13,5.34,,5.34
2014-05-14,,,5.34
2014-05-15,4.75,,4.75
2014-05-16,4.72,,4.72
2014-05-19,4.6,,4.6
2014-05-20,4.59,,4.59
2014-05-21,,,4.59
2014-05-22,5.23,,5.23
2014-05-23,5.08,,5.08
2014-05-26,4.98,,4.98
2014-05-27,5.05,,5.05
2014-05-28,,,5.05
2014-05-29,,,5.05
2014-05-30,5.1,,5.1
2014-06-02,4.94,,4.94
2014-06-03,5.19,,5.19
2014-06-04,,,5.19
2014-06-05,5.5,,5.5
2014-06-06,5.41,,5.41
2014-06-09,,,5.41
2014-06-10,5.45,,5.45
2014-06-11,,,5.45
2014-06-12,5.4,,5.4
2014-06-13,5.63,,5.63
2014-06-16,5.68,,5.68
2014-06-17,5.55,,5.55
2014-06-18,,,5.55
2014-06-19,5.6,,5.6
2014-06-20,5.56,,5.56
2014-06-23,5.64,,5.64
2014-06-24,5.84,,5.84
2014-06-25,,,5.84
2014-06-26,5.77,,5.77
2014-06-27,5.7,,5.7
2014-06-30,5.82,,5.82
2014-07-01,5.8,,5.8
2014-07-02,,,5.8
2014-07-03,5.97,,5.97
2014-07-04,5.91,,5.91
2014-07-07,5.5,,5.5
2014-07-08,5.6,,5.6
2014-07-09,,,5.6
2014-07-10,5.72,,5.72
2014-07-11,5.64,,5.64
2014-07-14,5.7,,5.7
2014-07-15,5.88,,5.88
2014-07-16,,,5.88
2014-07-17,6.07,,6.07
2014-07-18,6.0,,6.0
2014-07-21,6.02,,6.02
2014-07-22,6.1,,6.1
2014-07-23,,,6.1
2014-07-24,6.1,,6.1
2014-07-25,5.99,,5.99
2014-07-28,6.05,,6.05
2014-07-29,6.1,,6.1
2014-07-30,,,6.1
2014-07-31,6.11,,6.11
2014-08-01,6.29,,6.29
2014-08-04,6.27,,6.27
2014-08-05,6.17,,6.17
2014-08-06,,,6.17
2014-08-07,6.2,,6.2
2014-08-08,5.93,,5.93
2014-08-11,5.95,,5.95
2014-08-12,6.07,,6.07
2014-08-13,,,6.07
2014-08-14,6.22,,6.22
2014-08-15,6.18,,6.18
2014-08-18,6.34,,6.34
2014-08-19,6.28,,6.28
2014-08-20,,,6.28
2014-08-21,6.43,,6.43
2014-08-22,6.34,,6.34
2014-08-25,6.3,,6.3
2014-08-26,6.26,,6.26
2014-08-27,,,6.26
2014-08-28,6.38,,6.38
2014-08-29,6.4,,6.4
2014-09-01,6.25,,6.25
2014-09-02,6.35,,6.35
2014-09-03,5.7,,5.7
2014-09-04,6.25,,6.25
2014-09-05,6.04,,6.04
2014-09-08,6.25,,6.25
2014-09-09,6.23,,6.23
2014-09-10,,,6.23
2014-09-11,6.07,,6.07
2014-09-12,6.06,,6.06
2014-09-15,5.95,,5.95
2014-09-16,5.81,,5.81
2014-09-17,,,5.81
2014-09-18,5.83,,5.83
2014-09-19,5.94,,5.94
2014-09-22,5.98,,5.98
2014-09-23,5.9,,5.9
2014-09-24,,,5.9
2014-09-25,5.72,,5.72
2014-09-26,5.8,,5.8
2014-09-29,5.85,,5.85
2014-09-30,5.68,,5.68
2014-10-01,5.5,,5.5
2014-10-02,5.74,,5.74
2014-10-03,,,5.74
2014-10-06,5.67,,5.67
2014-10-07,5.67,,5.67
2014-10-08,,,5.67
2014-10-09,6.06,,6.06
2014-10-10,6.03,,6.03
2014-10-13,5.88,,5.88
2014-10-14,6.01,,6.01
2014-10-15,,,6.01
2014-10-16,6.16,,6.16
2014-10-17,6.23,,6.23
2014-10-20,6.03,,6.03
2014-10-21,6.15,,6.15
2014-10-22,,,6.15
2014-10-23,6.16,,6.16
2014-10-24,6.35,,6.35
2014-10-27,6.33,,6.33
2014-10-28,6.26,,6.26
2014-10-29,5.92,,5.92
2014-10-30,6.38,,6.38
2014-10-31,6.35,,6.35
2014-11-03,6.3,,6.3
2014-11-04,6.56,,6.56
2014-11-05,,,6.56
2014-11-06,6.61,,6.61
2014-11-07,6.6,,6.6
2014-11-10,6.7,,6.7
2014-11-11,6.68,,6.68
2014-11-12,,,6.68
2014-11-13,6.78,,6.78
2014-11-14,6.7,,6.7
2014-11-17,6.64,,6.64
2014-11-18,6.91,,6.91
2014-11-19,,,6.91
2014-11-20,6.93,,6.93
2014-11-21,6.88,,6.88
2014-11-24,7.02,,7.02
2014-11-25,7.05,,7.05
2014-11-26,6.9,,6.9
2014-11-27,7.09,,7.09
2014-11-28,7.02,,7.02
2014-12-01,6.95,,6.95
2014-12-02,7.0,,7.0
2014-12-03,,,7.0
2014-12-04,6.77,,6.77
2014-12-05,6.66,,6.66
2014-12-08,6.58,,6.58
2014-12-09,6.6,,6.6
2014-12-10,,,6.6
2014-12-11,6.65,,6.65
2014-12-12,6.64,,6.64
2014-12-15,6.6,,6.6
2014-12-16,6.93,,6.93
2014-12-17,,,6.93
2014-12-18,,,6.93
2014-12-19,,,6.93
2014-12-22,,,6.93
2014-12-23,,,6.93
2014-12-29,,,6.93
2014-12-30,,,6.93
2015-01-02,,,6.93
2015-01-05,,,6.93
2015-01-06,,,6.93
2015-01-07,,,6.93
2015-01-08,6.7,,6.7
2015-01-09,6.71,,6.71
2015-01-12,6.59,,6.59
2015-01-13,6.77,,6.77
2015-01-14,6.99,,6.99
2015-01-15,7.1,,7.1
2015-01-16,7.05,,7.05
2015-01-19,7.06,,7.06
2015-01-20,7.25,,7.25
2015-01-21,,,7.25
2015-01-22,7.02,,7.02
2015-01-23,6.81,,6.81
2015-01-26,6.76,,6.76
2015-01-27,6.82,,6.82
2015-01-28,6.76,,6.76
2015-01-29,6.92,,6.92
2015-01-30,6.96,,6.96
2015-02-02,7.06,,7.06
2015-02-03,7.06,,7.06
2015-02-04,,,7.06
2015-02-05,6.87,,6.87
2015-02-06,6.92,,6.92
2015-02-09,6.86,,6.86
2015-02-10,6.88,,6.88
2015-02-11,6.87,,6.87
2015-02-12,7.29,,7.29
2015-02-13,7.35,,7.35
2015-02-16,7.66,,7.66
2015-02-17,7.62,,7.62
2015-02-18,,,7.62
2015-02-19,7.37,,7.37
2015-02-20,7.26,,7.26
2015-02-23,7.2,,7.2
2015-02-24,7.66,,7.66
2015-02-25,7.35,,7.35
2015-02-26,7.29,,7.29
2015-02-27,6.93,,6.93
2015-03-02,6.9,,6.9
2015-03-03,6.82,,6.82
2015-03-04,,,6.82
2015-03-05,6.96,,6.96
2015-03-06,6.7,,6.7
2015-03-09,6.66,,6.66
2015-03-10,6.67,,6.67
2015-03-11,6.48,,6.48
2015-03-12,6.61,,6.61
2015-03-13,6.26,,6.26
2015-03-16,6.36,,6.36
2015-03-17,6.45,,6.45
2015-03-18,,,6.45
2015-03-19,6.7,,6.7
2015-03-20,6.7,,6.7
2015-03-23,6.94,,6.94
2015-03-24,7.02,,7.02
2015-03-25,6.77,,6.77
2015-03-26,7.0,,7.0
2015-03-27,6.9,,6.9
2015-03-30,6.81,,6.81
2015-03-31,6.79,,6.79
2015-04-01,,,6.79
2015-04-02,7.14,,7.14
2015-04-07,7.08,,7.08
2015-04-08,,,7.08
2015-04-09,7.12,,7.12
2015-04-10,6.96,,6.96
2015-04-13,6.82,,6.82
2015-04-14,6.77,,6.77
2015-04-15,,,6.77
2015-04-16,6.82,,6.82
2015-04-17,6.83,,6.83
2015-04-20,6.88,,6.88
2015-04-21,7.07,,7.07
2015-04-22,6.75,,6.75
2015-04-23,7.06,,7.06
2015-04-24,7.27,,7.27
2015-04-27,7.33,,7.33
2015-04-28,7.16,,7.16
2015-04-29,,,7.16
2015-04-30,7.52,,7.52
2015-05-04,,,7.52
2015-05-05,7.5,,7.5
2015-05-06,7.25,,7.25
2015-05-07,7.5,,7.5
2015-05-08,7.43,,7.43
2015-05-11,7.5,,7.5
2015-05-12,7.62,,7.62
2015-05-13,,,7.62
2015-05-14,,,7.62
2015-05-15,7.48,,7.48
2015-05-18,7.54,,7.54
2015-05-19,7.51,,7.51
2015-05-20,7.38,,7.38
2015-05-21,7.3,,7.3
2015-05-22,7.25,,7.25
2015-05-26,7.28,,7.28
2015-05-27,,,7.28
2015-05-28,7.2,,7.2
2015-05-29,7.22,,7.22
2015-06-01,7.23,,7.23
2015-06-02,7.26,,7.26
2015-06-03,,,7.26
2015-06-04,,,7.26
2015-06-05,7.4,,7.4
2015-06-08,7.38,,7.38
2015-06-09,7.48,,7.48
2015-06-10,,,7.48
2015-06-11,7.58,,7.58
2015-06-12,7.52,,7.52
2015-06-15,7.54,,7.54
2015-06-16,7.48,,7.48
2015-06-17,,,7.48
2015-06-18,7.45,,7.45
2015-06-19,7.41,,7.41
2015-06-22,7.43,,7.43
2015-06-23,7.45,,7.45
2015-06-24,,,7.45
2015-06-25,7.52,,7.52
2015-06-26,7.5,,7.5
2015-06-29,7.36,,7.36
2015-06-30,7.36,,7.36
2015-07-01,7.16,,7.16
2015-07-02,7.42,,7.42
2015-07-03,7.42,,7.42
2015-07-06,7.33,,7.33
2015-07-07,7.35,,7.35
2015-07-08,,,7.35
2015-07-09,7.43,,7.43
2015-07-10,7.52,,7.52
2015-07-13,7.64,,7.64
2015-07-14,7.72,,7.72
2015-07-15,,,7.72
2015-07-16,7.69,,7.69
2015-07-17,7.6,,7.6
2015-07-20,7.76,,7.76
2015-07-21,7.92,,7.92
2015-07-22,,,7.92
2015-07-23,8.04,,8.04
2015-07-24,8.01,,8.01
2015-07-27,7.98,,7.98
2015-07-28,7.95,,7.95
2015-07-29,8.03,,8.03
2015-07-30,8.0,,8.0
2015-07-31,7.82,,7.82
2015-08-03,7.91,,7.91
2015-08-04,7.94,,7.94
2015-08-05,,,7.94
2015-08-06,7.83,,7.83
2015-08-07,7.79,,7.79
2015-08-10,7.78,,7.78
2015-08-11,7.95,,7.95
2015-08-12,,,7.95
2015-08-13,8.18,,8.18
2015-08-14,8.15,,8.15
2015-08-17,8.26,,8.26
2015-08-18,8.17,,8.17
2015-08-19,,,8.17
2015-08-20,8.31,,8.31
2015-08-21,8.31,,8.31
2015-08-24,8.08,,8.08
2015-08-25,8.22,,8.22
2015-08-26,,,8.22
2015-08-27,8.07,,8.07
2015-08-28,8.04,,8.04
2015-08-31,,,8.04
2015-09-01,7.98,,7.98
2015-09-02,,,7.98
2015-09-03,8.06,,8.06
2015-09-04,8.06,,8.06
2015-09-07,8.02,,8.02
2015-09-08,8.09,,8.09
2015-09-09,7.94,,7.94
2015-09-10,8.25,,8.25
2015-09-11,8.22,,8.22
2015-09-14,8.21,,8.21
2015-09-15,8.17,,8.17
2015-09-16,,,8.17
2015-09-17,8.18,,8.18
2015-09-18,8.16,,8.16
2015-09-21,8.04,,8.04
2015-09-22,7.98,,7.98
2015-09-23,8.04,,8.04
2015-09-24,7.99,,7.99
2015-09-25,7.94,,7.94
2015-09-28,7.92,,7.92
2015-09-29,7.87,,7.87
2015-09-30,,,7.87
2015-10-01,8.2,,8.2
2015-10-02,8.1,,8.1
2015-10-05,8.16,,8.16
2015-10-06,8.16,,8.16
2015-10-07,7.97,,7.97
2015-10-08,8.11,,8.11
2015-10-09,8.16,,8.16
2015-10-12,8.26,,8.26
2015-10-13,8.3,,8.3
2015-10-14,,,8.3
2015-10-15,8.46,,8.46
2015-10-16,8.37,,8.37
2015-10-19,8.35,,8.35
2015-10-20,8.32,,8.32
2015-10-21,,,8.32
2015-10-22,8.44,,8.44
2015-10-23,8.52,,8.52
2015-10-26,8.55,,8.55
2015-10-27,8.63,,8.63
2015-10-28,,,8.63
2015-10-29,8.59,,8.59
2015-10-30,8.59,,8.59
2015-11-02,8.54,,8.54
2015-11-03,8.58,,8.58
2015-11-04,8.25,,8.25
2015-11-05,8.4,,8.4
2015-11-06,8.45,,8.45
2015-11-09,8.35,,8.35
2015-11-10,8.28,,8.28
2015-11-11,,,8.28
2015-11-12,8.36,,8.36
2015-11-13,8.34,,8.34
2015-11-16,8.43,,8.43
2015-11-17,8.49,,8.49
2015-11-18,8.51,,8.51
2015-11-19,8.57,,8.57
2015-11-20,8.59,,8.59
2015-11-23,8.46,,8.46
2015-11-24,8.63,,8.63
2015-11-25,,,8.63
2015-11-26,8.61,,8.61
2015-11-27,8.54,,8.54
2015-11-30,8.55,,8.55
2015-12-01,8.52,,8.52
2015-12-02,,,8.52
2015-12-03,8.44,,8.44
2015-12-04,8.56,,8.56
2015-12-07,8.42,,8.42
2015-12-08,8.33,,8.33
2015-12-09,,,8.33
2015-12-10,8.32,,8.32
2015-12-11,7.98,,7.98
2015-12-14,7.92,,7.92
2015-12-15,8.05,,8.05
2015-12-16,,,8.05
2015-12-17,8.12,,8.12
2015-12-18,,,8.12
2015-12-21,,,8.12
2015-12-22,,,8.12
2015-12-23,,,8.12
2015-12-28,,,8.12
2015-12-29,,,8.12
2015-12-30,,,8.12
2016-01-04,,,8.12
2016-01-05,,,8.12
2016-01-06,,,8.12
2016-01-07,,,8.12
2016-01-08,,,8.12
2016-01-11,7.45,,7.45
2016-01-12,7.04,,7.04
2016-01-13,,,7.04
2016-01-14,7.05,,7.05
2016-01-15,6.71,,6.71
2016-01-18,6.52,,6.52
2016-01-19,6.81,,6.81
2016-01-20,6.57,,6.57
2016-01-21,6.04,,6.04
2016-01-22,6.33,,6.33
2016-01-25,5.93,,5.93
2016-01-26,5.8,,5.8
2016-01-27,,,5.8
2016-01-28,6.02,,6.02
2016-01-29,6.06,,6.06
2016-02-01,5.75,,5.75
2016-02-02,5.57,,5.57
2016-02-03,5.7,,5.7
2016-02-04,5.55,,5.55
2016-02-05,5.55,,5.55
2016-02-08,5.25,,5.25
2016-02-09,5.19,,5.19
2016-02-10,,,5.19
2016-02-11,4.65,,4.65
2016-02-12,4.94,,4.94
2016-02-15,4.97,,4.97
2016-02-16,4.78,,4.78
2016-02-17,4.8,,4.8
2016-02-18,5.22,,5.22
2016-02-19,5.26,,5.26
2016-02-22,5.2,,5.2
2016-02-23,5.14,,5.14
2016-02-24,,,5.14
2016-02-25,4.78,,4.78
2016-02-26,5.08,,5.08
2016-02-29,4.85,,4.85
2016-03-01,4.9,,4.9
2016-03-02,4.8,,4.8
2016-03-03,4.88,,4.88
2016-03-04,4.8,,4.8
2016-03-07,4.95,,4.95
2016-03-08,5.0,,5.0
2016-03-09,,,5.0
2016-03-10,5.0,,5.0
2016-03-11,5.01,,5.01
2016-03-14,4.92,,4.92
2016-03-15,4.81,,4.81
2016-03-16,4.94,,4.94
2016-03-17,4.92,,4.92
2016-03-18,4.92,,4.92
2016-03-21,4.86,,4.86
2016-03-22,4.8,,4.8
2016-03-23,,,4.8
2016-03-24,4.76,,4.76
2016-03-29,4.75,,4.75
2016-03-30,4.77,,4.77
2016-03-31,4.97,,4.97
2016-04-01,5.18,,5.18
2016-04-04,5.08,,5.08
2016-04-05,5.26,,5.26
2016-04-06,,,5.26
2016-04-07,5.23,,5.23
2016-04-08,5.23,,5.23
2016-04-11,5.42,,5.42
2016-04-12,5.63,,5.63
2016-04-13,5.42,,5.42
2016-04-14,5.47,,5.47
2016-04-15,5.54,,5.54
2016-04-18,5.38,,5.38
2016-04-19,5.47,,5.47
2016-04-20,,,5.47
2016-04-21,5.58,,5.58
2016-04-22,5.74,,5.74
2016-04-25,5.92,,5.92
2016-04-26,6.08,,6.08
2016-04-27,6.94,,6.94
2016-04-28,6.64,,6.64
2016-04-29,6.29,,6.29
2016-05-02,,,6.29
2016-05-03,5.88,,5.88
2016-05-04,,,5.88
2016-05-05,,,5.88
2016-05-06,6.13,,6.13
2016-05-09,5.96,,5.96
2016-05-10,5.65,,5.65
2016-05-11,5.72,,5.72
2016-05-12,6.04,,6.04
2016-05-13,5.75,,5.75
2016-05-16,,,5.75
2016-05-17,5.94,,5.94
2016-05-18,,,5.94
2016-05-19,5.87,,5.87
2016-05-20,5.95,,5.95
2016-05-23,5.85,,5.85
2016-05-24,5.73,,5.73
2016-05-25,,,5.73
2016-05-26,,,5.73
2016-05-27,5.9,,5.9
2016-05-30,,,5.9
2016-05-31,6.0,,6.0
2016-06-01,,,6.0
2016-06-02,5.96,,5.96
2016-06-03,5.96,,5.96
2016-06-06,6.05,,6.05
2016-06-07,6.14,,6.14
2016-06-08,,,6.14
2016-06-09,6.05,,6.05
2016-06-10,5.93,,5.93
2016-06-13,5.83,,5.83
2016-06-14,5.78,,5.78
2016-06-15,,,5.78
2016-06-16,5.82,,5.82
2016-06-17,5.68,,5.68
2016-06-20,5.76,,5.76
2016-06-21,5.68,,5.68
2016-06-22,5.55,,5.55
2016-06-23,5.6,,5.6
2016-06-24,4.96,,4.96
2016-06-27,4.86,,4.86
2016-06-28,4.8,,4.8
2016-06-29,,,4.8
2016-06-30,4.47,,4.47
2016-07-01,4.35,,4.35
2016-07-04,4.77,,4.77
2016-07-05,4.86,,4.86
2016-07-06,4.49,,4.49
2016-07-07,4.7,,4.7
2016-07-08,4.45,,4.45
2016-07-11,4.45,,4.45
2016-07-12,4.53,,4.53
2016-07-13,,,4.53
2016-07-14,4.79,,4.79
2016-07-15,4.65,,4.65
2016-07-18,4.97,,4.97
2016-07-19,4.75,,4.75
2016-07-20,4.65,,4.65
2016-07-21,4.7,,4.7
2016-07-22,4.6,,4.6
2016-07-25,4.56,,4.56
2016-07-26,4.51,,4.51
2016-07-27,,,4.51
2016-07-28,4.58,,4.58
2016-07-29,4.38,,4.38
2016-08-01,4.38,,4.38
2016-08-02,4.32,,4.32
2016-08-03,,,4.32
2016-08-04,4.6,,4.6
2016-08-05,4.75,,4.75
2016-08-08,4.79,,4.79
2016-08-09,4.87,,4.87
2016-08-10,,,4.87
2016-08-11,4.75,,4.75
2016-08-12,4.86,,4.86
2016-08-15,,,4.86
2016-08-16,4.78,,4.78
2016-08-17,4.65,,4.65
2016-08-18,4.55,,4.55
2016-08-19,4.71,,4.71
2016-08-22,,,4.71
2016-08-23,,,4.71
2016-08-24,,,4.71
2016-08-25,,,4.71
2016-08-26,4.71,,4.71
2016-08-29,,,4.71
2016-08-30,,,4.71
2016-08-31,,,4.71
2016-09-01,,,4.71
2016-09-02,4.32,,4.32
2016-09-05,4.02,,4.02
2016-09-06,3.94,,3.94
2016-09-07,,,3.94
2016-09-08,4.02,,4.02
2016-09-09,4.07,,4.07
2016-09-12,3.94,,3.94
2016-09-13,3.97,,3.97
2016-09-14,,,3.97
2016-09-15,3.94,,3.94
2016-09-16,4.26,,4.26
2016-09-19,4.23,,4.23
2016-09-20,4.3,,4.3
2016-09-21,,,4.3
2016-09-22,4.33,,4.33
2016-09-23,4.38,,4.38
2016-09-26,4.5,,4.5
2016-09-27,4.51,,4.51
2016-09-28,4.57,,4.57
2016-09-29,5.06,,5.06
2016-09-30,5.0,,5.0
2016-10-03,,,5.0
2016-10-04,5.17,,5.17
2016-10-05,,,5.17
2016-10-06,5.68,,5.68
2016-10-07,5.62,,5.62
2016-10-10,5.53,,5.53
2016-10-11,5.58,,5.58
2016-10-12,,,5.58
2016-10-13,5.59,,5.59
2016-10-14,5.65,,5.65
2016-10-17,5.84,,5.84
2016-10-18,5.89,,5.89
2016-10-19,,,5.89
2016-10-20,5.7,,5.7
2016-10-21,5.58,,5.58
2016-10-24,5.92,,5.92
2016-10-25,5.78,,5.78
2016-10-26,,,5.78
2016-10-27,5.9,,5.9
2016-10-28,5.7,,5.7
2016-10-31,5.76,,5.76
2016-11-01,,,5.76
2016-11-02,,,5.76
2016-11-03,6.35,,6.35
2016-11-04,6.54,,6.54
2016-11-07,6.46,,6.46
2016-11-08,6.1,,6.1
2016-11-09,,,6.1
2016-11-10,5.95,,5.95
2016-11-11,5.85,,5.85
2016-11-14,5.54,,5.54
2016-11-15,5.55,,5.55
2016-11-16,,,5.55
2016-11-17,5.6,,5.6
2016-11-18,5.73,,5.73
2016-11-21,5.44,,5.44
2016-11-22,5.42,,5.42
2016-11-23,5.46,,5.46
2016-11-24,5.29,,5.29
2016-11-25,5.05,,5.05
2016-11-28,4.8,,4.8
2016-11-29,4.56,,4.56
2016-11-30,,,4.56
2016-12-01,4.44,,4.44
2016-12-02,4.32,,4.32
2016-12-05,4.16,,4.16
2016-12-06,4.15,,4.15
2016-12-07,,,4.15
2016-12-08,4.23,,4.23
2016-12-09,4.48,,4.48
2016-12-12,4.65,,4.65
2016-12-13,4.82,,4.82
2016-12-14,,,4.82
2016-12-15,4.96,,4.96
2016-12-16,4.59,,4.59
2016-12-19,,,4.59
2016-12-20,,,4.59
2016-12-21,,,4.59
2016-12-22,,,4.59
2016-12-23,,,4.59
2016-12-27,,,4.59
2016-12-28,,,4.59
2016-12-29,,,4.59
2016-12-30,,,4.59
2017-01-02,,,4.59
2017-01-03,,,4.59
2017-01-04,,,4.59
2017-01-05,,,4.59
2017-01-06,,,4.59
2017-01-09,5.0,,5.0
2017-01-10,5.6,,5.6
2017-01-11,,,5.6
2017-01-12,5.3,,5.3
2017-01-13,5.06,,5.06
2017-01-16,4.96,,4.96
2017-01-17,4.8,,4.8
2017-01-18,,,4.8
2017-01-19,4.88,,4.88
2017-01-20,5.16,,5.16
2017-01-23,5.34,,5.34
2017-01-24,5.23,,5.23
2017-01-25,,,5.23
2017-01-26,4.93,,4.93
2017-01-27,5.05,,5.05
2017-01-30,4.99,,4.99
2017-01-31,5.2,,5.2
2017-02-01,,,5.2
2017-02-02,5.24,,5.24
2017-02-03,5.22,,5.22
2017-02-06,5.08,,5.08
2017-02-07,5.08,,5.08
2017-02-08,,,5.08
2017-02-09,5.25,,5.25
2017-02-10,5.3,,5.3
2017-02-13,5.07,,5.07
2017-02-14,4.95,,4.95
2017-02-15,,,4.95
2017-02-16,4.96,,4.96
2017-02-17,4.85,,4.85
2017-02-20,5.05,,5.05
2017-02-21,5.09,,5.09
2017-02-22,,,5.09
2017-02-23,5.17,,5.17
2017-02-24,5.31,,5.31
2017-02-27,5.28,,5.28
2017-02-28,5.15,,5.15
2017-03-01,,,5.15
2017-03-02,5.74,,5.74
2017-03-03,5.55,,5.55
2017-03-06,5.47,,5.47
2017-03-07,5.43,,5.43
2017-03-08,,,5.43
2017-03-09,5.16,,5.16
2017-03-10,5.08,,5.08
2017-03-13,5.11,,5.11
2017-03-14,5.16,,5.16
2017-03-15,,,5.16
2017-03-16,5.07,,5.07
2017-03-17,5.13,,5.13
2017-03-20,5.05,,5.05
2017-03-21,4.93,,4.93
2017-03-22,,,4.93
2017-03-23,4.98,,4.98
2017-03-24,4.88,,4.88
2017-03-27,4.67,,4.67
2017-03-28,4.63,,4.63
2017-03-29,4.71,,4.71
2017-03-30,4.63,,4.63
2017-03-31,4.85,,4.85
2017-04-03,4.7,,4.7
2017-04-04,4.78,,4.78
2017-04-05,,,4.78
2017-04-06,4.86,,4.86
2017-04-07,5.06,,5.06
2017-04-10,4.84,,4.84
2017-04-11,4.77,,4.77
2017-04-12,4.84,,4.84
2017-04-13,4.93,,4.93
2017-04-18,4.85,,4.85
2017-04-19,,,4.85
2017-04-20,4.76,,4.76
2017-04-21,4.73,,4.73
2017-04-24,4.7,,4.7
2017-04-25,4.62,,4.62
2017-04-26,4.49,,4.49
2017-04-27,4.57,,4.57
2017-04-28,4.52,,4.52
2017-05-02,4.48,,4.48
2017-05-03,,,4.48
2017-05-04,4.35,,4.35
2017-05-05,4.52,,4.52
2017-05-08,4.45,,4.45
2017-05-09,4.37,,4.37
2017-05-10,4.49,,4.49
2017-05-11,4.37,,4.37
2017-05-12,4.26,,4.26
2017-05-15,4.41,,4.41
2017-05-16,4.45,,4.45
2017-05-17,,,4.45
2017-05-18,4.68,,4.68
2017-05-19,4.77,,4.77
2017-05-22,4.87,,4.87
2017-05-23,4.88,,4.88
2017-05-24,4.81,,4.81
2017-05-25,,,4.81
2017-05-26,,,4.81
2017-05-29,,,4.81
2017-05-30,5.1,,5.1
2017-05-31,,,5.1
2017-06-01,5.05,,5.05
2017-06-02,5.07,,5.07
2017-06-05,,,5.07
2017-06-06,5.16,,5.16
2017-06-07,4.97,,4.97
2017-06-08,4.96,,4.96
2017-06-09,4.98,,4.98
2017-06-12,5.03,,5.03
2017-06-13,4.99,,4.99
2017-06-14,,,4.99
2017-06-15,,,4.99
2017-06-16,,,4.99
2017-06-19,4.84,,4.84
2017-06-20,4.99,,4.99
2017-06-21,4.95,,4.95
2017-06-22,4.81,,4.81
2017-06-23,4.87,,4.87
2017-06-26,4.84,,4.84
2017-06-27,4.8,,4.8
2017-06-28,,,4.8
2017-06-29,5.05,,5.05
2017-06-30,5.02,,5.02
2017-07-03,4.98,,4.98
2017-07-04,5.06,,5.06
2017-07-05,5.1,,5.1
2017-07-06,5.07,,5.07
2017-07-07,5.24,,5.24
2017-07-10,5.5,,5.5
